8906:17,302,654,616,76,58,8,564,84,542
8912:17,302,654,138,616,19561,76,84,58,8
8913:2548,8934,840,5111,15749,157,10997,10541,10230,226
8915:17,302,654,58,518,542,508,76,564,15
8916:17,654,302,616,8,542,518,650,564,76
8920:81,731,5767,70,780,262,17,3939,76,650
8924:17,616,302,245,76,8,654,518,542,15
8931:302,616,654,8,58,518,84,542,1196,76
8935:8,616,654,518,61,542,15,103,564,302
8936:54180
8958:31872,4268,654,302,616,58,542,8,15,29
9000:17,302,616,8,29,518,542,15,650,76
9001:6417,4797,353,1951,16127,2268,94,17,769,47411
9013:17,285,58,616,654,29,302,84,1196,322
9024:17,616,302,58,650,654,238,564,76,8
9079:17,616,302,654,542,15,58,8,61,518
9085:17,616,654,8,58,518,245,15,84,564
9096:2880,1712,378,12990,6266,7859,17,508,1206,7831
9098:17,76,518,616,245,564,1405,1987,8,1002
9106:302,654,616,84,8,58,76,518,29,354
9111:654,302,616,62,58,8,564,76,542,236
9122:17,302,58,84,8,29,398,650,76,1102
9128:654,616,58,8,542,29,518,15,84,564
9135:17,3448,302,4203,654,58,616,564,10682,8861
9141:1352,3107,1527,2880,189,1712,8848,508,5624,17
9152:616,654,302,58,8,518,542,84,15,76
9155:17,8,654,518,58,15,302,542,245,774
9157:17,302,76,58,8,84,29,650,81,70
9158:17,40,3717,2139,4357,4292,11,1471,8384,508
9159:17,302,616,654,245,353,58,518,8,84
9160:189,10041,1527,3107,2880,3172,4825,1712,17,378
9161:984,719,661,8860,1400,760,2318,1326,1528,2153
9171:168,58,616,654,8,661,9783,719,984,29
9173:245,654,302,616,29,84,58,518,3506,970
9200:4621,14671,3787,52378,27781,14628,30734,70182,45041,21077
9224:1382,17,508,70,654,76,65,1790,736,84
9225:1077,14259,17,311,12861,11855,9435,2543,1011,4625
9233:1930,22776,15373,42657
9236:17,508,15,245,441,616,518,654,1002,8
9237:542,29,15,8,518,84,76,61,1196,32
9238:302,616,654,58,29,650,542,76,8,15
9245:17264,25222,90299,25667,302,616,58,654,17,29
9249:17,302,654,76,616,58,8,866,84,29
9256:302,8,616,654,58,245,518,76,508,70
9276:4589,17,120,87041,616,654,302,58,518,8
9288:654,616,302,58,76,15,518,564,1405,8
9290:8322,13077,30815,4409,25985,24933,31597,18743,13647,17
9291:616,654,302,58,8,542,15,84,650,564
9310:17,616,302,654,58,8,542,564,238,518
9312:616,654,302,58,15,542,8,518,564,84
9313:17,616,654,518,58,8,302,542,94,15
9331:52132,85508,64240
9350:17,616,654,302,58,8,84,518,542,650
9357:80021,83385,9760
9359:654,616,302,58,518,542,8,564,29,84
9364:31120,17,616,302,654,1645,58,8,542,518
9369:168,719,8860,984,1147,574,1400,2833,2103,3601
9371:302,654,616,518,58,1119,29,76,245,736
9381:1913,22507,5214,26519,62347,48061,22856,19319,31633,26121
9394:654,616,8,245,58,84,787,542,518,301
9400:17,302,58,861,542,236,8,238,564,76
9420:616,302,654,58,542,8,15,518,245,84
9431:302,787,378,1023,2193,654,301,542,17,7622
9432:17,302,654,616,8,58,29,542,15,650
9433:327,2495
9437:10048,3746,41385,10305,76,17,15278,5613,14890,11358
9442:780,226,1749,140,17,986,508,70,654,3819
9443:302,654,58,542,8,84,518,650,29,76
9451:302,518,616,61,245,542,32,8,58,15
9473:4755,1352,10041,1527,2880,3107,17,189,4825,1206
9487:17,302,654,616,58,518,84,8,542,650
9489:17,616,654,58,8,518,84,564,542,61
9494:840,3196,17,2548,508,4755,157,8,5111,518
9499:17,654,616,1786,58,289,101,542,61,302
9500:17,76,616,302,654,58,542,8,736,518
9507:53415,17,8,518,564,58,616,542,15,1405
9525:17,302,8,616,518,654,84,245,1119,58
9528:17,302,654,616,354,58,84,15,353,245
9531:262,35368
9535:698,76,616,70,1535,17,11629,238,3054,4
9538:17,302,58,654,542,650,8,564,861,518
9553:245,62,162,1109,925,1057,288,5000,4148,16056
9568:9435,1547,4625,7622,2543,12861,311,1011,8759,8772
9570:17,302,70,76,363,616,226,58,654,84
9571:70,168,5731,815,17,302,654,76,616,58
9573:4,11358,10048,698,7450,13555,23622,21442,20855,66271
9580:17,616,302,654,58,542,518,650,84,564
9590:17,302,58,542,518,650,29,61,245,289
9593:302,616,654,8,84,542,58,76,861,650
9606:17,76,508,564,302,1023,245,931,542,226
9612:302,616,58,29,8,518,15,138,101,76
9613:302,17,650,654,616,518,76,861,10085,901
9630:984,5480,719,8860,76,1400,463,661,801,2153
9665:17,58,84,29,8,650,518,542,736,861
9666:11644,398,302,616,493,76,542,754,8,1405
9668:302,17,616,654,8,58,15,76,564,162
9680:17,654,302,58,616,8,84,29,518,15
9685:616,518,8,84,5741,14511,53139,17,302,654
9693:17,654,616,302,58,29,15,61,518,8
9694:76,70,17,1023,302,616,654,245,15,61
9696:17,301,302,616,58,70,518,224,542,226
9722:17,245,518,61,8,654,302,616,65,119
9727:50463,58835,39860,49652,17,616,302,76,68947,654
9742:17,302,616,654,8,76,58,7003,236,301
9745:17,654,58,84,518,542,15,564,861,61
9752:2139
9753:17,1119,84,302,245,654,8,70,518,947
9755:17,654,58,616,650,8,542,29,162,76
9757:59623,301,21879,48361,23599,3966,17,302,76,616
9786:302,650,654,616,542,58,29,518,8,76
9808:17,616,58,15,654,302,542,32,61,245
9810:1122,1406,33720,33683,9448,23398,15937,2744,22510,36443
9812:302,58,616,84,8,29,354,76,542,650
9813:17,245,542,8,564,65,302,61,616,654
9820:4268,17,245,1126,656,8,1762,84,15,61
9824:4513,3618,1002,1744,1256,371,6315,9055,5122,1340
9827:17,616,302,58,8,518,654,542,61,32
9831:168,984,719,8860,5480,463,1400,5738,8733,1326
9834:17,616,302,654,8,58,542,518,84,650
9837:17,654,616,84,29,8,76,542,289,564
9839:698,17,76,616,564,302,70,2139,542,58
9840:10365,4487,4268,353,94,245,1262,1410,3521,226
9864:17,654,58,29,616,15,518,84,542,650
9879:17,616,58,654,15,1945,1196,94,564,364
9890:17,302,654,58,29,8,84,650,542,518
9891:654,616,58,8,29,518,76,542,354,70
9892:17,654,302,76,81,564,1069,15,486,1382
9896:17,245,518,1827,616,8,654,542,302,564
9899:866,302,654,84,616,58,76,354,8,29
9900:17,302,654,616,8,84,542,29,518,15
9911:17,302,654,616,58,8,866,84,29,650
9926:302,654,58,84,564,76,8,650,542,29
9927:518,650,564,61,32,508,138,245,238,6
9929:302,616,654,8,58,84,518,76,15,564
9944:4239,14201,56364,36269,48271,29819,65121
9945:17,7334,26026,12861,7622,327,4671,42870,7146,66643
9946:17,302,76,616,58,8,866,84,650,81
9961:2178,18536,647,43881
9984:29024,76,347,1546,12550,53847
10030:616,302,654,15,8,542,518,84,29,650
10040:168,1326,76,508,801,1412,616,297,984,8860
10050:17,131,8,94,201,7910,3233,76,103,787
10051:409,35144,45,56594,17,654,899,48,2162,1187
10073:17,58,654,302,616,650,29,1140,15,542
10082:302,654,616,58,76,245,542,518,84,8
10084:91352
10086:302,564,787,1109,81,226,1023,2139,40,70
10088:22059,81719,28632,698,8419,25368,40142,16501,40,74730
10090:890,2139,40,17,76,866,5670,354,4880,56166
10110:616,302,654,58,518,8,542,84,322,76
10111:17,616,508,245,542,302,654,8,736,564
10115:76,8,650,564,518,224,15,899,245,363
10117:17,654,302,616,58,542,8,518,15,84
10130:17,21744,302,654,70,84,8,1382,616,518
10132:616,302,17,5567,327,787,542,354,1023,58
10133:76,224,542,138,698,500,1023,117,1884,704
10136:9722,17,3006,29021,409,12532,736,398,363,1410
10140:654,17,302,58,616,402,650,162,29,518
10148:719,984,76,5480,8860,17,1400,463,1326,574
10155:17,302,616,8,58,654,84,518,736,542
10156:17,302,654,76,616,58,8,866,84,29
10194:302,654,8,616,58,23973,29,101,542,354
10196:302,616,58,8,15,542,84,650,29,518
10200:2403,1524,970,3506,245,17,4487,947,899,353
10210:17,302,76,9629,508,11644,616,2447,1023,1382
10233:17,2548,1592,7728,18156,58227,53668,100785,33833,26628
10235:3282,3060,6320,83921,40831,71422,11847,84220,42203,64639
10236:65107,33195
10237:17,302,654,8,58,616,518,101,29,354
10249:138,273,656,1462,2013
10254:17,302,654,76,616,58,8,866,84,29
10267:616,8,518,29,76,650,354,564,542,32
10275:17,302,654,76,616,58,84,70,518,542
10276:302,616,654,58,542,564,518,84,650,15
10279:17,616,654,58,302,8,289,861,486,6
10302:12409,616,58,15,285,542,101,8,518,61
10303:17,947,40,496,1930,924,17448,38577,76972,22218
10304:302,654,58,354,239,1535,3,755,193
10306:17,616,654,8,15,518,650,29,84,32
10313:58,616,302,654,17,52627,296,13976,58581,12237
10317:302,654,84,8,616,518,58,542,787,1102
10335:669,41662,6500
10339:654,616,58,518,15,542,29,650,61,76
10342:17,654,616,302,15,518,8,29,61,84
10346:238,7742,51326
10359:302,654,8,518,15,301,101,289,238,58
10364:17,302,654,76,616,58,8,866,84,29
10366:654,58,15,84,76,29,61,650,564,861
10371:76,17,81,616,62489,58,262,15,74038,32623
10377:17,616,302,58,654,8,518,84,81,650
10387:48539
10388:17,302,654,616,58,4,542,650,8,84
10408:840,2548,10541,5111,14793,197,5627,27070,8069,13049
10420:17,81,654,226,70,58,302,508,542,140
10427:17,616,58,289,32,787,1050,2302,4996,1468
10439:84,29,8,650,518,76,542,354,564,15
10445:17,518,302,84,616,654,58,76,508,564
10454:17,616,58,654,302,70,245,363,15,1023
10471:17,654,302,11209,616,58,518,8,542,101
10478:17,302,616,58,8,542,518,84,15,76
10479:76,616,8,70,564,518,542,787,4996,5292
10480:17,58,654,302,542,29,650,15,8,564
10488:302,654,616,58,84,29,8,518,301,76
10502:41101,22678,58923,11241,28760
10513:17,8,654,15,902,616,29,826,301,1405
10523:441,1002,1744,508,710,245,1065,4513,17,2715
10543:353,496,1208,1206,103,15,4204,17,302,654
10563:899,302,654,84,8,1119,616,564,518,736
10564:302,654,58,616,8,84,542,650,508,29
10570:17,58,616,29,650,542,84,8,518,76
10580:302,19871,17,8,564,6503,76,654,616,4949
10636:302,654,616,84,8,650,29,542,76,518
10655:17,302,654,8,301,84,58,616,70,245
10691:17,302,654,76,616,58,8,866,84,29
10693:17,302,654,84,8,564,29,289,354,518
10698:302,17,654,58,29,650,542,8,15,861
10710:616,58,8,518,650,76,542,70,15,564
10726:22655,69494
10758:17,302,58,654,616,542,76,518,8,564
10770:2543,7622,11855,17486,2215,4625,1011,12861,311,787
10794:17,302,654,76,616,58,8,866,84,29
10801:76,17,616,650,698,58,564,787,518,302
10807:17,1119,947,518,245,8,787,654,302,84
10820:38085,28525,64104,5245,66760,52547,45368,36039,102055,48286
10843:17,302,654,616,58,8,84,29,518,15
10844:2265,1462,508,542,119,616,698,650,101,322
10845:10770,3672,6503,9289,7021,17567,247,5545,26460,1495
10854:13566,54897,78928,51617,41850,45662,23368,16689,5319,7097
10858:17,616,654,58,84,8,302,542,518,61
10871:17,302,654,76,616,58,8,866,84,29
10892:17,6,65,674,1703,11861,9318
10908:17,518,84,616,302,654,58,542,508,15
10913:22926,12869,20118,12306,358,616,84,2018,1102,27944
10920:616,654,302,58,8,518,61,245,564,84
10955:17,48,1187,2162,302,875,354,245,1119,616
10956:302,518,616,656,138,7407,61,709,84,10856
10968:17,302,654,76,616,58,8,866,84,29
10991:17,81,616,76,2139,70,302,58,542,508
10999:17,616,654,58,564,76,518,15,29,542
11000:780,17,262,5767,302,2241,3423,508,731,650
11022:302,654,616,58,8,76,518,15,542,84
11034:17,654,58,8,84,29,518,76,564,15
11037:1011,4625,311,9435,8867,17486,11855,203,8772,862
11047:17,302,654,76,616,58,8,866,84,29
11099:17,302,654,58,616,542,29,650,8,61
11105:302,654,616,8,518,29,650,899,76,354
11110:44,17,76,22365,654,70,3137,564,508,873
11132:17,245,76,564,508,189,698,1091,226,84
11134:17,302,76,70,616,931,226,654,542,564
11135:17,302,616,654,58,8,518,84,564,15
11149:302,654,616,58,8,518,101,354,76,542
11150:5975,11590,17316,5319,4040,1337,6311,13341,14814,25145
11193:429,76,17,49767,58,301,736,901,190,486
11222:19544,15,50369,96442,50516,17,302,654,76,616
11228:441,1002,17,4513,245,1744,508,1410,76,1205
11264:17,654,58,616,542,29,650,8,84,518
11273:616,58,84,29,1102,76,650,101,15,289
11278:302,654,58,616,17,76,736,866,1832,6
11279:2405,13926,58982,19000
11287:302,654,616,8,58,518,899,564,76,70
11332:168,31188
11363:17,654,302,616,76,866,58,70,226,564
11378:17,58,654,616,518,736,564,302,76,162
11388:43418,4267,34115,51943,23839,25652,654,901,190,616
11394:17,1405,518,8,616,1030,654,3233,564,1023
11404:17,616,302,654,58,518,76,29,8,84
11414:17,302,654,76,616,58,8,866,84,29
11418:984,8860,1352,76,1400,1527,574,1528,4825,508
11419:302,654,616,58,518,8,76,84,32,650
11426:2121,17,302,654,76,616,58,8,866,84
11427:302,76,58,8,84,81,70,354,226,508
11428:17,302,654,58,616,84,8,542,1102,29
11437:17,226,1002,508,76,245,616,70,2548,302
11439:757,36819,873,9163,5142,27259,11821,6113,20276,60218
11444:17,518,616,8,654,65,84,542,1405,58
11458:17800,24893,658,9716,616,518,861,483,3223,8
11462:17,245,1410,564,15,1126,508,542,65,931
11463:58,542,15,29,76,101,289,61,32,354
11484:17,616,58,654,302,542,61,15,650,8
11507:17,616,654,302,58,542,8,650,518,84
11510:17,616,654,58,650,542,29,15,76,518
11511:2520,76547
11525:616,17,302,654,58,650,542,1196,15,8
11529:17,29,302,654,58,37343,8,616,138,542
11535:616,302,654,58,8,76,101,518,84,2265
11537:3378
11538:17,616,58,29,542,8,84,15,518,61
11540:4600,19065
11552:302,654,58,616,29,84,8,650,76,518
11554:17,654,76,1352,302,8,378,518,1589,84
11558:3704,17,1126,131,1539,103,947,1471,1382,1825
11569:616,29,542,8,650,15,518,76,564,61
11584:17,302,654,542,8,15,650,564,861,84
11586:17,616,302,58,654,8,518,542,508,84
11603:17,616,302,654,58,8,29,84,518,542
11606:654,58,650,84,518,564,542,29,15,32
11614:4719,5598,37507,302,654,29,70,354,301,236
11616:17,616,736,302,101,58,1511,654,8,542
11651:302,17,58,654,616,650,518,224,542,564
11657:17,84,1058,20954,43414,518,36785,8975,8,76822
11660:17,58,84,616,8,650,518,354,76,138
11670:17,8,84,518,813,295,1412,15507,2570,138
11676:780,262,17,3137,5767,140,731,654,2241,302
11685:17,616,302,654,58,301,650,518,542,76
11700:302,654,616,58,84,76,29,8,518,1102
11716:302,654,76,616,58,8,866,84,29,650
11719:17,302,654,76,616,58,378,508,84,8
11723:17,518,84,1410,654,65,8,5567,295,1790
11738:17,8,302,654,1102,616,58,518,542,650
11749:81,3423,226,654,262,986,500,780,13544,94
11775:17,15,518,654,1023,616,508,32,302,70
11781:17,654,58,616,8,29,542,84,61,518
11788:17,76,901,564,302,654,2139,698,238,354
11795:17,616,302,1410,654,8,564,245,76,542
11818:17,302,654,76,616,58,8,866,84,29
11825:17,70,76,616,302,81,354,8,508,564
11835:17,58,616,29,76,650,542,861,15,364
11836:378,168,719,1069,1326,352,1400,10267,9417,2103
11838:17,302,654,76,616,58,8,866,84,29
11839:10345
11843:1744,1410,656,4755,124,364,518,1352,1208,1527
11844:23356,51436,33681,79048,36220,58,650,224,2062,1456
11847:16465,441,710,4513,17,1002,1744,508,1410,76
11856:226,17,3819,2967,564,616,780,70,508,302
11865:17,302,616,542,58,8,15,518,84,508
11883:35382
11884:81,1884,226,17,302,654,76,866,650,70
11885:1002,17,4513,1744,710,1410,245,76,3506,1205
11892:17,542,76,564,616,302,6,58,3847,508
11893:17,4146,302,6901,654,6299,13782,4906,10692,616
11896:17,302,654,616,58,542,8,84,508,15
11910:899,302,654,48,616,518,84,8,245,58
11913:449,1187,2450,295,17,302,654,76,616,58
11922:17,654,302,616,29,84,2223,76,8,650
11928:17,616,302,58,654,8,650,224,518,76
11929:654,8,84,650,564,542,29,518,15,61
11939:17,8,616,564,5545,302,654,70,76,2068
11956:654,616,8,76,84,650,29,518,542,564
11962:238,81,40,76,17,302,650,58,564,1730
11968:17,302,616,654,245,15,8,542,6,1126
11972:162,327,402,873,76,119,780,710,3516,17
11979:17,76,500,81,866,616,70,698,29,650
11983:17,654,616,8,58,84,650,518,76,508
11988:654,302,616,58,542,15,8,29,518,84
11999:441,17,1410,1205,245,15,1987,654,1744,2917
12008:17,616,58,654,302,542,15,518,1196,32
12010:245,17,441,710,8,564,1744,4268,1410,508
12011:17,302,616,58,654,542,650,8,861,29
12027:17,302,58,616,654,650,564,8,29,84
12028:654,8,542,84,518,15,650,6,61,76
12037:17,302,654,616,15,29,8,76,61,84
12047:17,2139,508,76,8,616,518,302,564,58
12050:17,654,616,518,542,36715,902,76,138,564
12067:4146,2528,12093,76,16658,6117,24647,26437,4093,10302
12084:17,654,29,8,15,861,518,650,84,76
12094:168,984,463,1400,574,2642,661,5557,4877,5480
12130:289,302,285,363,17,61,32,402,1578,616
12170:17,302,654,616,58,8,866,84,29,650
12199:17,302,654,76,58,8,84,29,650,542
12211:17,302,654,76,58,8,866,70,564,542
12213:1558,826,3081,5739,9864,1973,13835,13207,60295
12232:17,654,302,8,542,84,29,15,76,518
12234:17,654,616,518,8,302,542,58,787,245
12235:17,302,58,616,29,542,84,650,736,15
12237:17,224,182,225,1050,5567,2626,3307,2337,4008
12239:15,409,363,826,1109,1603,3711,486,17,302
12263:17,8,616,15,542,61,245,654,302,1405
12268:302,17,616,2172,58,654,11524,76,1866,542
12271:17,81,76,70,8,245,508,616,518,58
12272:654,17,542,616,8,302,58,518,76,245
12296:17,899,1187,1119,245,48,1382,518,1471,496
12310:17,302,616,654,8,58,650,508,518,542
12327:17,654,650,616,8,302,58,238,698,32
12328:17,899,1119,302,84,654,518,354,8,616
12356:17,8,616,654,302,518,58,508,245,542
12360:302,616,654,8,84,58,76,518,224,116
12364:518,656,1410,15,1405,654,1382,1126,65,131
12373:10048,14890,10305,21640,8102,23051,19795,57734,13555,15278
12375:1790,8,931,2193,1412,84,518,542,138,899
12376:17,947,40,496,1930,924,17448,38577,76972,22218
12379:17,302,654,76,616,58,8,866,84,29
12406:17,2121,616,654,58,29,101,650,302,2275
12416:654,302,518,58,616,61,508,542,32,84
12433:17,518,8,15,302,650,542,245,654,633
12443:17,616,518,65,8,1405,654,245,302,402
12453:302,654,2162,1102,8,1119,354,616,875,518
12464:17,302,654,76,616,58,8,866,84,29
12467:17,131,245,899,4967,103,542,364,94,1382
12474:17,654,2082,8,616,84,302,518,542,15
12480:17,654,302,616,58,542,8,518,861,15
12496:2924,15937,2744,22510,36443,16433,65938,17,89721,30223
12505:2139,719,76,3137,168,17,1682,224,1326,13567
12512:654,616,58,8,542,84,15,650,518,76
12531:17,616,654,58,302,564,542,8,650,76
12533:616,58,29,8,650,518,542,76,15,61
12536:17,302,616,58,84,245,15,289,518,76
12540:17,654,542,616,84,8,58,1102,429,518
12541:17,302,654,76,226,616,354,508,58,564
12544:17,302,616,654,58,518,84,15,650,76
12549:17,302,654,354,76,29,84,58,616,70
12552:17,518,542,8,616,84,654,15,302,508
12555:81,262,2275,877,379,37827,70,5767,17,654
12556:17,302,1102,654,29,8,58,616,542,15
12559:302,654,84,245,2162,58,616,518,8,1119
12562:9354,12637,88524,48208
12564:58,616,84,542,8,15,518,76,564,6
12573:17,616,58,654,302,15,650,542,8,61
12587:616,654,302,58,29,84,62,564,354,94
12595:81,17,76,245,508,616,654,564,3939,262
12601:1636,542,2149,17,7026,16739,27230,14012,79255,8
12604:302,518,84,650,15,76,29,861,564,61
12616:17,302,654,76,616,58,8,866,84,29
12622:17,654,616,302,542,8,32,29,15,84
12630:17,654,616,58,8,302,61,15,542,29
12642:17,654,616,8,518,15,29,76,564,650
12660:616,17,654,518,302,58,15,8,542,245
12662:59585,60833,2139,61,18098,103,31555,56318,4287,16496
12663:302,17,654,58,616,76,542,15,32,564
12669:302,17,654,3006,58,616,29,76,84,650
12676:69173,75173,1460,50550,2337,98443,710,238,698,1326
12700:1002,16036,245,1744,3618,17,774,8,710,564
12701:17,616,302,654,84,58,650,76,542,364
12723:1002,710,1744,3618,17,1410,245,76,508,8
12725:17,302,74587,518,8,70,289,29,542,873
12739:12039,129,17,76,616,58,81,70,518,354
12753:17,302,58,654,616,8,542,29,84,238
12754:5124,36233
12761:76,17,2139,564,616,302,654,70,508,81
12766:81,226,1749,70,1888,3819,508,140,3423,500
12773:9397,2194,931,17,245,1730,500,873,616,542
12779:22689,23317,6202,17339,48076,44254,39851
12780:17,616,302,654,8,58,542,76,650,84
12794:616,76,518,17,564,363,1099,327,1405,8
12795:17,654,616,58,29,84,8,650,542,76
12796:361,17,866,76,58,654,616,302,2139,564
12804:17,1023,947,508,931,8,1405,616,518,1126
12807:11590,8772,36909,76,361,238,2139,1382,124,1451
12811:17,302,654,616,58,84,8,518,354,76
12836:616,17,58,654,302,542,861,15,8,564
12841:9127,58745,29064,60650,37666,70277,61267,1921,533,5975
12852:17,302,654,76,616,58,8,866,84,29
12860:654,616,58,29,76,542,650,564,138,301
12885:302,654,616,58,650,542,564,29,8,518
12892:616,302,654,58,542,8,76,29,15,518
12898:17,15,58,654,302,616,542,61,650,6
12902:5975,17316,12294,2633,11590,13341,533,7622,14814,1337
12912:17,84,76,564,15,650,289,861,32,101
12918:616,17,302,76,564,542,518,29,15,289
12928:17,302,84,2162,654,787,354,518,616,875
12931:17,518,654,302,616,508,1762,542,3824,29
12934:616,542,2200,1276,17,302,654,76,58,8
12939:226,654,76,616,58,564,508,245,327,363
12956:17,302,654,76,616,58,8,866,84,29
12967:17,654,302,616,61,58,542,245,32,8
12970:17,302,654,616,58,76,8,29,84,182
12985:654,3039,3001,787,5512,302,44036,17,542,301
12986:654,17,616,58,302,564,542,285,8,2139
12991:17,302,654,76,616,58,8,866,84,29
12998:17,654,616,58,302,29,84,322,8,354
13004:17,542,518,656,1119,76,999,564,58,891
13019:2194,3484,29960,10905,8008,24790,53369,2008,6118,1371
13039:533,6311,17316,8772,7926,14814,311,10981,25821,76
13040:81,7211,1749,6227,2967,2379,380,542,986,496
13062:2656,939,8,9093,4300,4613,84,50946,2251,32906
13071:10041,1352,3107,1527,1712,189,508,6434,245,8848
13081:654,8,84,650,15,76,101,61,6,289
13087:245,4798,2980,230,4268,81,787,103,402,518
13092:302,616,58,8,84,76,650,542,29,518
13094:17,302,654,11,1039,518,616,542,8,238
13106:1701
13109:17,616,302,654,81,518,58,542,564,76
13110:17,76,564,616,81,302,654,508,61,8
13116:17,302,76,616,8,81,70,564,226,508
13152:17,654,84,616,58,76,8,650,1102,301
13153:17,616,302,866,654,58,564,861,76,84
13177:17,616,302,29,654,58,409,542,10682,76
13179:17,302,654,616,58,8,866,84,29,650
13195:17,518,616,302,650,84,58,101,8,542
13226:55388
13233:17,302,616,654,58,8,650,542,84,518
13264:302,654,58,616,8,84,76,29,101,81
13280:17,654,616,302,58,8,29,15,542,518
13285:28138,347,11887,17,302,654,76,616,58,8
13289:302,17,654,76,616,138,2139,58,542,70
13295:654,302,542,8,518,15,861,84,76,650
13296:17,302,58,70,542,226,508,301,736,873
13307:17,654,616,58,518,542,508,289,32,568
13312:654,58,616,354,84,542,650,101,289,554
13325:17,76,70,669,901,1462,398,429,441,1326
13335:17,302,58,654,15,8,518,542,29,289
13339:13889,6503,17567,10492,1495,7021,2743,8660,15921,24608
13353:17,302,654,616,518,32,8,58,15,542
13367:2135,21903,10420,508,354,901,17,616,15931,94
13377:17,302,616,76,654,58,542,650,5357,564
13387:87381,327,554,947,40,1109,931,1987,1002,1131
13392:302,654,76,616,58,866,84,650,361,698
13414:302,654,616,16329,58,237,25616,56268,53758,5884
13425:17985
13432:17,58,654,616,15,787,302,518,245,542
13434:302,245,616,58,3207,654,8,518,84,29
13435:17,302,654,76,361,58,616,542,546,70
13436:46994,14600,25716,4194,74367,89820,302,58,29,81
13444:17,76,616,518,8,302,654,58,358,564
13445:17,302,654,58,8,84,518,650,542,29
13459:17,76,2139,564,698,8,616,654,302,508
13464:168,984,719,574,1400,1326,463,1528,661,76
13466:17,616,654,302,58,564,8,518,542,70
13467:17,2998,616,8,654,302,84,25697,999,76
13469:654,58,301,616,84,8,76,542,518,650
13470:18920,6951,39399,1337,33228,35817,13247,17835,62558,21249
13504:302,899,84,58,616,8,245,48,76,518
13506:17,302,654,58,616,285,84,650,518,15
13511:302,616,654,58,8,518,29,101,84,15
13526:1326,168,1460,76,226,719,5738,564,378,508
13530:302,17,1326,508,2337,168,70,2275,1682,650
13533:17,302,616,654,8,542,518,76,84,564
13534:42665
13535:3196,157,10541,14793,4755,465,27070,5627,17,508
13564:2669,6840,8194,37121,17,302,654,76,616,58
13568:4697,508,76,327,65,17,1382,564,302,245
13584:17,616,654,302,61,518,245,58,15,8
13596:17,8,616,654,302,84,508,76,58,518
13602:17,654,302,58,8,542,518,564,650,15
13607:17,302,654,76,616,58,8,866,84,29
13613:17,654,302,616,500,650,84,542,8,29
13632:302,616,8,358,17,1790,564,2139,76,736
13633:1804,58,2469,530,4174,15370,101,10247,3160,289
13634:302,654,616,58,29,8,84,32,650,518
13657:17,65,736,1382,131,1539,70,119,1126,1451
13665:17,302,616,58,654,8,84,76,542,518
13666:17,508,616,302,8,654,564,58,542,650
13696:17,70,81,76,616,302,654,564,138,58
13700:302,654,616,58,8,1102,650,354,76,29
13701:8772,1337,12294,5975,7524,10981,3741,7926,1748,6977
13710:168,1326,5480,1528,463,297,2153,2685,9417,9265
13752:46738,409
13758:17,654,616,58,84,76,8,29,518,542
13761:70,542,354,301,1410,1405
13782:2543,9435,12861,311,17,11855,17486,7622,8867,1011
13806:302,654,616,58,518,354,29,76,301,650
13812:17,302,654,58,8,76,518,650,2414,61
13813:302,654,616,58,8,84,29,542,518,61
13831:76,17,4268,616,94,9567,302,654,58,84
13835:361,866,17,546,2139,654,302,58,13420,8818
13841:17,302,654,616,58,8,564,84,29,224
13871:17,76,81,70,564,354,226,508,899,245
13876:17,616,58,302,654,8,518,15,84,61
13883:58,302,616,29,15,84,101,542,650,8
13884:17,58,654,616,8,518,542,84,564,29
13892:17,698,5738,2139,1446,564,76,40,262,1460
13893:10981,8772,2543,5304,2139,5975,19378,4671,4310,13998
13900:302,654,616,8,58,518,650,76,564,289
13912:4,10048,58654,6303,564,2139,14890,18452,19795,16646
13918:2934,9629,398,11644
13924:302,654,58,616,29,84,8,650,542,518
13953:17,76,302,354,654,361,8,564,616,84
13964:17,302,654,616,542,58,8,518,76,15
13995:3282,27335,15078,20245,75100,71248,47278,54427,33265,97866
14014:26540,17,616,8,1126,4268,1804,422,3223,6535
14024:1546,76,508,564,81,17,226,245,16697,1410
14040:17,302,654,76,616,58,8,866,84,29
14056:17,302,654,76,616,58,8,866,84,29
14057:17,616,302,654,58,542,891,29,8,564
14058:17,616,302,58,76,542,8,518,15,61
14065:385,10543,76,81,17,2139,564,616,238,33223
14068:17,245,654,76,616,302,8,542,61,564
14069:654,616,542,8,84,518,15,650,76,564
14084:17,302,654,58,616,84,29,8,542,650
14088:13348,4671,36266,5512,10071,19731,83175,654,607,110991
14112:17,58,302,29,76,8,542,84,650,15
14120:17,654,302,616,58,29,542,15,84,8
14128:1175
14139:17,654,302,58,8,518,542,84,245,564
14142:76,873,162,119,780,710,2121,1131,2946,3516
14148:22155
14151:6906,347,11887,8226,17,508,363,42870,187,65
14176:17,654,616,58,8,15,542,518,29,84
14210:17,302,616,58,542,8,15,518,245,650
14211:17,616,302,650,542,58,76,654,15,8
14219:81,3137,5767,262,780,1535,3423,302,650,698
14247:518,8,1102,36785,654,302,616,1762,542,101
14293:654,616,8,29,518,650,84,564,364,61
14299:17,84,654,302,8,518,616,58,76,354
14314:302,654,616,76,84,58,542,564,1102,650
14321:78283
14330:62769,616,17,8,114,285,2139,18098,422,302
