16530:76,17,245,9518,9347,9239,86,8187,81,8,6582,6379,6039,5567,5117,470,4697,422,4190,402
16531:224,17,302,654,650,182,616,58,76,1245,29,8,84,62,518,564,354,162,138,736
16532:98534,9800,931,81421,814,81,752,73140,7249,72059,68914,6677,6657,65476,6484,6166,58682,58372,57684,55656
16552:616,58,8,6915,674,62,45,44634,289,245,19285,190,1804,17,1196,29867,109446,9853,97,966
16553:1187,17,6567,61,302,654,518,58,902,999,94,6923,4187,4174,402,3476,2597,245,153,1511
16554:1410,17,245,616,8873,224,302,33285,650,8016,654,58,1405,9185,79677,711,708,6883,68663,59755
16558:96,654,17,58,302,76,616,698,542,564,650,29,32,15,861,70,901,8,61,6
16568:1382,508,1023,17,1451,1126,98884,98879,97795,94,82799,8241,80467,6784,63981,6303,601,52954,46729,4589
16628:17,486,654,616,302,61,58,8649,7271,6899,58471,5511,3795,35735,34077,30747,29745,22348,21873,1829
16639:719,721,8733,661,5480,14226,574,8860,2103,4394,9590,9265,90428,877,54984,45388,43919,33910,32441,24733
16640:58,302,654,105,224,8016,8,650,238,542,97869,91859,88751,85032,82237,79405,77713,7409,6611,63678
16641:17,6387,1102,1913,302,8,654,518,616,81,486,36556,31692,30108,2662,18593,11160,9992,99024,9850
16642:459,17,616,46328,654,302,58,650,4414,394,3101,238,1937,1499,7590,61,15,69933,67283,60036
16643:245,17,103,616,518,542,787,65,61,15,1987,654,8,32,1511,472,94,353,1405,1410
16666:95078,84927,74385,719,65613,55209,43753,39257,36825,22036,15766,15064,118783,7646,63242,34605,78073,10420,8,17
16667:2548,3307,17,353,245,1002,76,840,81,70,58,564,472,302,2983,2715,262,2200,1951,1382
16674:17,302,84,736,616,356,888,855,76,7437,6759,61,60323,6,564,554,508,4630,4282,4138
16679:15298,12905,94070,92717,83851,81848,8149,79442,73837,736,73470,72420,7157,710,68563,6842,669,65130,60278,5122
16710:23299,17,34030,32160,29977,25101,25013,15517,12300,10733,656,65,4499,1405,302,616,518,654,364,327
16714:17,302,654,616,58,650,62,861,70,564,81,78420,30149,245,8,542,285,226,224,29
16775:9354,48208,67574,64,42440,3041,120791,104391,10246,731,72271,32648,1772,140,10503,10404,85003,82291,74725,7462
16776:654,302,58,84,616,354,8,76,29,1102,736,518,138,542,70,650,289,15,61,94
16796:90600,79013,7401,37152,37147,35165,31468,86448,6720,65038,6449,55305,4386,35183,31969,27741,23473,121221,10232,4372
16799:20670,17,518,62295,984,9800,9417,81,80930,76,752,698,69122,61523,5738,564,546,52152,48141,45802
16812:168,5480,719,8860,984,661,2103,44663,463,1326,7838,2153,2833,14226,1400,13567,17,245,226,3601
16815:9435,9189,8772,857,8427,8392,7622,66507,63916,5641,5512,50042,4918,4625,44730,42989,35717,35039,311,3034
16833:337,77581,805,385,92129,83173,80736,62840,5726,45975,39936,33223,3250,28511,16881,120518,11401,11281,42061,11841
16838:32713,1256,9802,9691,967,96047,9572,95186,9475,945,94,9172,9091,9068,9055,8928,8654,8597,8557,8457
16839:17,58,616,29,70,84,1102,354,650,8,76,698,564,138,542,861,787,755,6673,63154
16858:20265,96049,95615,92633,87600,80470,73089,71011,70325,52220,48628,33063,2636,17179,14416,13765,113545,112426,77312,76803
16859:114572,101934,24481,20266,23267,64030,40197,226,88245,38968,118169,111464,9629,91701,7802,70,68693,65617,6545,65354
16860:76,654,58,17,698,1970,190,564,302,2139,650,554,901,616,422,356,273,1535,96,861
16878:302,654,58,361,542,866,554,861,8,650,409,29,15,84,92331,90605,90216,8734,82655,81655
16887:616,944,61,363,654,58,542,302,518,245,3233,999,8,327,1196,32,1403,103,650,902
16890:17,616,518,542,8,999,9902,97,962,96,954,949,94134,94,937,9331,9319,9203,915,9106
16891:20302,43332,35561,1696,103540,986,9397,90800,87835,8667,8389,81,78706,77461,77322,76518,74403,7146,7014,6690
16896:94610,93065,81210,7624,654,49562,4825,4755,441,3933,27942,15618,1352,117242,106884,17,76,70,616,58
16898:23768,96618,78387,8677,77460,363,9749,9741,967,953,9354,90231,901,899,891,8901,8861,8772,8588,8470
16918:5648,99978,9902,96312,90678,90175,90013,8731,85825,834,76647,73306,730,7048,70392,6983,68863,68653,67596,6657
16926:17,302,654,616,58,6759,409,176,1355,1099,542,564,226,84,8,1196,2139,518,650,61
16929:10316,94,861,76,674,654,616,58,5767,564,542,508,4798,4643,4475,3680,364,302,2980,224
16945:650,568,17,302,138,1349,736,58,32,162,101,616,61,564,542,402,224,925,9211,84
16954:84,302,654,15,542,101,245,1951,1086,61,32,861,29,999,354,564,554,322,94,6
16961:17,98465,89620,89056,85780,85314,76123,71123,69021,65978,59549,534,52131,5033,47514,46122,43538,39976,38682,38026
16972:20417,38927,21647,98419,97173,9309,925,8920,87236,8579,85699,82944,76845,62511,62363,54898,48288,46925,43628,431
16980:39399,16361,13341,7926,7268,533,48042,17319,1337,76,97971,96271,9505,94223,92738,89613,87704,8759,83410,80700
16983:17,84,302,654,1102,518,15,76,8,162,61,650,29,542,554,101,568,1196,861,902
16993:302,17,654,58,616,29,84,8,518,15,650,542,1102,76,285,101,61,861,486,554
17006:17,654,302,616,162,892,650,1196,518,76,542,1866,364,29,363,356,238,224,1578,15
17007:654,8,58,616,29,518,354,15,650,736,542,138,301,76,285,101,61,861,486,554
17008:17,8,302,616,15,654,518,65,245,327,32,84,1410,542,58,61,508,787,1382,650
17020:8,302,84,616,239,58,17,654,908,861,564,508,322,179,1644,1511,1196,9861,8016,7508
17034:866,17,2139,8818,2389,1995,302,70,564,654,1344,58,354,3131,76,698,1471,1164,616,29
17053:17,7770,736,654,616,302,1684,138,122,6988,508,28,2583,20654,201,1405,119,11835,10764,238
17056:58,17,654,4,66271,354,20855,11358,861,542,7450,35877,61,245,15,101,94,8102,59734,58654
17074:95682,4639,4021,37082,1749,13696,102939,49224,86900,20586,112782,111008,81,140,780,17,226,3423,931,70
17079:17,616,94,87706,8665,866,8595,84,8232,79625,76259,70,66743,62,54202,54048,518,495,4691,4563
17097:17,96129,78984,7532,69079,5389,50542,46343,44746,3308,30828,30443,2946,21331,2110,20620,1966,1866,18488,16284
17099:17,58,302,654,29,650,542,34514,119069,554,32,15,8,564,518,238,162,61,1196,861
17115:3484,8008,2194,9979,9397,7548,69111,59656,56409,55267,53193,52311,51399,40564,39969,29671,29559,26138,26035,15271
17116:3282,71248,6320,54427,47278,3060,84220,83921,71422,64639,60256,54356,42203,40831,32965,20245,16009,11847,10882,100832
17117:96317,15868,931,17,947,873,8,710,508,4755,245,1382,564,899,84,76,70,678,654,616
17118:17,568,58,654,616,302,8,518,84,97,61210,113356,99893,967,93158,9108,9088,9080,908,902
17147:17,84,76,8,564,508,1986,899,89709,89047,866,70,6545,650,542,500,496,4048,361,3599
17154:83102,81,28590,10236,986,97096,83873,815,78108,731,714,70,6824,65324,6465,64611,64415,64206,6167,6090
17158:5975,603,14814,13341,7926,7862,7268,5319,35817,34953,25145,21249,18920,1337,13247,7622,4671,4040,1451,8772
17159:302,1030,8745,23160,14521,1276,650,17,654,616,58,1410,8,245,542,518,967,76,7099,57642
17164:17,81,698,226,302,654,4,138,616,84,76,354,58,29,650,8,8574,1023,986,1462
17165:17,616,58,378,302,1196,654,542,518,650,15,861,364,8,564,554,61,29,245,999
17178:92781,20769,111199,45900,41038,37376,34821,97802,3595,19982,77839,69136,104474,69662,64517,108579,42025,84526,45615,33842
17191:93881,9222,63133,4498,4114,35977,347,32733,31813,3112,24996,2291,22222,20785,19637,17387,17140,16821,10937,2816
17193:245,17,119,5157,710,28759,67334,49513,24007,2955,4798,1370,131,2980,12202,65,2302,1382,8398,518
17195:616,15660,17,84,302,190,1535,89881,139,356,654,564,58,409,650,861,76,736,718,3774
17208:385,805,12233,22801,39619,28166,18892,20288,19089,15475,48992,31619,56217,23098,9847,826,802,6809,5398,500
17241:17,564,542,32,138,70,518,8,2193,1462,84,34772,13428,302,95579,9316,8946,8262,7828,7826
17243:17,302,226,654,138,616,84,76,354,58,29,650,8,1023,1462,301,518,542,736,564
17251:168,719,83789,1326,8860,984,7838,76,661,10267,9783,87664,87650,83261,8252,77181,7548,74714,73144,67450
17254:84943,30771,105897,111262,30254,41887,40638,32824,20888,73728,81921,32772,16389,24582,81929,24586,16395,57356,8205,29626
17266:17,302,650,616,58,952,94,8665,861,803,787,564,542,518,486,4414,409,402,363,356
17267:1535,496,3162,2200,8,70,780,902,787,718,238,17,1023,654,302,542,1462,999,9432,899
17272:654,302,616,29,84,8,650,289,101,542,99869,998,9843,96415,96253,94761,94176,91649,9075,901
17278:840,34302,2880,8069,17,197,6754,13995,5554,654,18791,5627,302,542,616,24752,58,13049,76,4755
17279:8772,911,5975,533,4671,17316,10981,9462,7926,74204,226,2139,10180,8759,8011,698,6977,6264,603,5372
17285:60324,17,1299,8,78240,76,70311,39788,22058,17055,1679,95487,953,93660,925,92461,901,90018,8697,866
17297:17,302,654,58,616,29,508,15,70,6,564,245,84,518,285,239,1382,65,650,162
17328:17,616,14753,654,302,168,564,98521,97018,9514,95040,947,94010,899,88726,875,853,84,7967,76623
17358:273,616,654,1109,302,58,61,483,518,15,542,29,861,32,564,8,7827,70,6292,5725
17363:17,616,650,58,1196,542,24481,302,289,654,8,84,518,238,861,1866,354,486,32,268
17378:89419,5292,43006,15190,14255,1419,85097,99786,83710,73653,59352,37109,36494,30113,27385,2421,21707,113306,100958,542
17412:1002,2548,931,89220,891,65056,5784,19299,1446,1382,11973,98,9723,946,9417,93125,92913,90856,90589,87523
17415:17,654,302,58,29,616,6,76,363,650,61,285,162,15,8,518,62,1239,322,564
17418:40013,30941,1351,7869,20642,1002,104003,9950,98454,98355,9775,9748,9741,9736,9526,949,92546,9164,9146,90292
17426:16350,6960,5195,2983,14906,7623,6531,32347,29732,2345,18777,1678,15676,14761,13700,6977,18448,16726,16463,8184
17440:1119,891,17,245,6340,518,429,302,1187,616,654,2935,58,4697,322,301,2789,1126,48,1535
17448:97351,96620,834,815,7669,69325,509,49343,4589,42479,42146,34441,33920,3373,3177,28596,176,12697,12190,11467
17461:9435,8772,17316,8867,8759,862,8529,8427,7926,7622,6122,5975,533,4671,36218,311,30936,3034,2543,25184
17473:9800,96290,94491,9397,93181,9173,84421,83266,7887,78149,71053,68034,6468,6097,57667,56835,545,5356,53292,4985
17474:89008,83367,79096,78352,75363,74038,73696,72363,7056,670,65088,65060,62489,61381,60610,59080,56414,55609,54551,53818
17475:302,650,616,285,29,84,542,698,8,6,81,564,15,861,1102,354,76,224,1196,356
17477:17,10039,3568,1326,564,508,4755,616,56946,5670,48560,1696,11579,10254,81,302,97020,9696,9678,95738
17484:95159,89499,8,7334,62433,6210,542,4993,4965,4650,4268,353,34582,3039,30259,2939,2739,245,203,16431
17492:654,616,58,1102,84,394,861,542,138,97,32831,3,1476,1344,736,518,8,70,76,650
17498:122882,104464,71697,92191,59425,116773,4141,30771,65595,112717,81998,55385,122972,73821,4192,8298,61547,37565,104569,16507
17499:98858,63712,50378,45611,3723,21279,15284,12929,104100,41412,4444,2738,1340,13,1065,81,41129,3992,32826,262
17513:81,17,16404,5767,508,3423,302,654,616,986,780,500,3137,2967,22421,1749,564,58,731,7211
17522:508,17,34405,15155,1644,1023,564,1382,656,542,238,8,354,1451,736,301,182,891,76,70
17528:17,616,302,58,654,633,564,554,518,650,238,861,29,32,6,322,9931,964,91749,86305
17530:17,58,302,616,654,12332,45,29,8,650,542,70,138,32,224,76,1535,409,238,236
17547:21367,302,17,2338,33364,654,1937,483,43989,27789,27284,14314,952,76,6,58,3588,301,285,224
17549:337,805,45975,385,92129,83173,80736,62840,5726,39936,33223,3250,28511,16881,120518,117538,11401,11281,100590,42061
17551:17,579,245,2302,8,61,518,5117,2030,1511,1471,1023,5395,5084,4364,327,28428,19552,1190,119
17556:93353,91863,8586,8482,8453,827,81,70,61658,6097,5890,4583,44150,3819,2700,26162,22878,1888,1205,11428
17562:17,1119,84,2789,245,1187,616,654,891,2935,302,58,8,224,518,2162,542,15,899,875
17576:1397,2510,4656,14268,5975,6311,8640,7641,6224,50016,44227,4341,306,3033,603,13341,20548,17,13594,911
17579:866,17,361,302,654,354,29,84,58,76,616,1102,70,138,8,650,736,301,518,564
17591:89928,61279,54606,5584,54989,54442,4348,21439,17822,67425,5025,17,726,654,6,542,731,508,4697,967
17592:17,219,168,508,8,616,302,654,84,65,327,542,518,564,1382,801,5480,3976,3789,358
17606:1527,17,4755,58,302,654,1352,542,3172,15,4825,8,787,364,245,32,70,84,65,61
17620:28191,59583,17,302,861,8,58,4032,394,9123,88747,790,704,650,645,418,349,2814,2429,238
17624:84,302,874,4941,3367,654,518,245,378,616,58,9629,9388,93302,8209,73528,6289,5598,3829,34573
17625:4671,8427,1011,8392,12861,533,9189,7622,4625,42989,8867,3695,203,17486,11855,51099,30490,22094,16223,1352
17626:3095,17,138,70,6901,1462,302,616,654,226,1023,1535,84,354,508,76,99039,9797,96545,93628
17642:3730,17,616,302,654,564,84,518,8,58,542,32,508,245,787,364,238,656,15,101
17653:1592,12508,669,26722,17,99452,901,8733,8725,7680,76,70,51442,441,429,4190,398,38165,3737,3509
17671:84,518,1102,1039,736,17,1009,8,302,14728,813,7558,2193,19666,12442,9885,654,5998,3824,245
17688:3368,518,84,654,302,616,378,58,3915,564,542,8867,8427,7622,76,6429,4671,3145,2543,1405
17689:302,518,654,616,155,138,29,15,9077,76,6157,564,483,1405,1009,1196,58,1762,1462,4173
17695:302,18785,5117,1382,58,289,101,656,542,4755,327,3233,1508,1276,654,787,73435,699,633,578
17716:25956,19908,9554,6125,18716,112914,102013,6186,51677,34975,1718,93848,91174,79471,696,65260,51549,429,41451,39274
17731:83875,21666,24547,48613,26176,21666,83875,3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884
17749:654,402,2233,1405,302,8818,1728,58,1471,15,8,650,6039,564,5320,414,353,322,32,230
17753:616,364,17,58,654,902,354,29,224,542,901,4187,40048,15,1382,1023,32,1044,518,289
17779:302,654,84,58,616,8,29,1102,354,76,650,518,301,138,866,736,289,70,542,899
17792:120641,95717,95590,122849,74536,81513,16106,65036,19022,75593,50674,77139,106869,41577,115352,34298,21217,106718,123301,11359
17798:262,76,719,3955,28933,2265,2021,1913,17,1164,9749,9741,96883,967,9655,96349,953,9354,91714,90231
17810:377,8759,7334,1796,17,302,10084,7468,518,654,55909,11476,8772,7658,6733,66770,54884,50042,2904,21479
17812:944,48,654,616,58,302,8,542,518,1187,61,656,15,650,364,29,70,289,787,76
17813:31609,1119,1187,970,875,8131,6450,5337,353,32,2935,25705,2388,2162,2078,18890,14663,14370,10914,18704
17831:21825,29778,92830,92244,56263,44510,49001,64423,15872,38401,59396,16903,100360,66572,50861,95248,45080,74778,43043,75300
17844:25910,616,14841,12332,9981,998,99396,986,983,980,9775,9749,97363,9652,964,9617,9592,9584,9567,9518
17863:21875,99910,9900,917,910,72811,7075,6894,656,6535,564,508,48462,4592,45620,4181,394,35708,34891,3304
17867:96855,95709,95446,92317,9135,86935,85974,857,844,7926,78875,76181,74067,73314,73275,72327,70972,6920,69087,68371
17869:168,661,5480,984,719,8860,463,7838,2153,76,2833,1528,1400,760,2318,1326,9874,9417,3698,3211
17890:5693,2406,1546,1176,944,7448,67080,3850,26131,17439,15180,80750,72420,62165,50757,44437,4427,3826,37332,36369
17897:616,58,84,518,38329,29,2018,76,89286,8213,8056,8,4904,381,33056,2233,1927,1896,1567,15224
17905:302,17,58,654,966,616,162,650,8,45,29,224,138,84,76,62,6,394,289,190
17919:542,616,17,302,654,15,564,518,554,58,101,61,364,245,8,650,76,32,262,1403
17921:925,654,17,302,616,58,542,138,785,686,6127,17546,32616,11671,650,93618,91518,5439,47043,262
17922:17,616,654,518,1405,131,34143,787,32,58,542,931,6,554,422,409,363,15,1023,302
17925:4308,12968,2856,2260,7940,5486,11577,46572,31356,24065,16360,97784,88472,8820,86115,75058,61753,60321,44959,43914
17926:21981,7146,12080,13060,12070,9864,9572,90266,89428,8899,8861,8691,79338,787,754,7409,72899,7264,71217,698
17936:4671,7622,7334,2543,12861,311,19152,1011,2215,203,17486,9435,8427,9594,8759,8392,5975,20356,1547,14259
17937:2848,2265,654,1913,58,17,76,616,302,564,61,508,698,650,542,322,29,162,554,361
17972:17,1477,6545,43801,15,1030,16387,94432,92684,91214,78752,55796,50639,49020,47248,40845,13894,122232,112050,104470
17974:9902,95244,90175,90013,89296,87626,837,83008,82949,78277,76775,7624,736,73306,7006,68863,67596,66998,6657,65998
17993:654,17,58,302,616,84,29,285,8,162,650,1549,27705,859,542,364,239,15,861,564
18005:35486,8663,65107,98423,92484,605,49842,33195,2377,13568,115745,102580,73707,37637,107018,68747,3469,82338,49680,103831
18030:17,1102,518,302,654,8,787,736,616,322,58,70,650,29,1462,138,508,301,94,564
18039:17,8,5567,84,616,302,654,58,83950,74364,7422,72455,6243,51864,34409,20012,14754,14355,1389,1359
18042:17,99392,931,8404,82091,81,805,7372,710,704,6916,67421,62794,5398,53385,53188,44775,44064,39487,385
18046:168,1528,1131,801,76,719,7180,6772,5738,5557,5480,463,352,14754,1326,9486,9417,93245,93144,92614
18068:26292,120409,79803,103517,22201,10923,34817,40962,2053,86023,43019,30732,51147,40975,105816,77842,25642,81946,65541,20513
18070:441,4513,378,1002,17,364,1023,2714,2403,1524,1827,1589,2696,302,3915,542,946,8769,787,70
18089:94695,74445,70086,654,32827,225,22243,21001,17,1684,54620,302,58,616,29,9230,82422,736,73151,6059
18090:441,4513,5083,3506,1256,3618,1340,1002,827,4421,24564,13881,1744,802,7716,76,6315,4194,371,29311
18101:75276,6588,59197,55913,55476,53163,4453,43615,41982,25165,21008,16124,113569,5189,17,245,88644,85445,83136,74972
18123:866,17,302,654,354,76,29,84,58,616,70,138,301,736,1102,8,254,546,650,518
18127:95992,9572,94,9367,8715,867,8597,8566,8398,83175,8034,8012,8,7965,7910,787,7779,774,7556,7174
18133:654,17,58,245,616,518,285,15,6,542,354,302,29,146,8,2030,899,1405,65,61
18146:1471,99689,9929,9857,98,9691,96,947,9432,9245,917,9154,915,9100,901,9006,898,88748,8871,87259
18147:654,302,84,94,774,6210,518,899,1187,58,616,61,4967,4798,4268,2980,2955,17752,1382,119
18163:654,58,302,17,8873,633,542,5266,483,4669,402,2618,238,10163,616,29,518,986,9617,908
18165:616,58,542,17,1684,76,654,14700,94,8056,736,70,650,564,3736,32,302,29,238,236
18166:353,17,302,654,518,58,616,363,1951,245,70,1471,29,902,899,564,496,364,32,1405
18182:9531,168,1400,81,49375,26043,37936,36730,88874,7225,719,1069,899,877,8733,7933,7838,760,7521,752
18186:899,48,1102,302,8,654,1065,58,518,2162,1744,354,327,861,508,32,70,674,364,101
18187:947,8,4005,378,16978,9435,9370,9046,8867,862,85578,8427,84259,8392,82494,81429,79556,7954,7622,7588
18195:25604,55383,98068,49581,85520,39000,43779,88596,33710,32281,18175,111136,89009,105001,84743,69677,8753,47674,104307,46143
18200:81,140,1749,3423,229,226,1888,780,7680,17,9548,5767,550,3498,1650,10966,8826,3956,31501,2241
18204:177,11497,69494,22655,66537,103120,22435,98,96121,888,75513,650,61,5767,56108,55872,33807,23402,2215,219
18208:2543,203,1011,19378,11855,23641,4562,17486,9435,8066,4625,3695,22643,7622,37535,22132,81,7658,76,37440
18209:19845,62468,22155,985,873,837,81399,8052,76,75946,7243,696,690,67745,6680,654,62,616,564,5542
18211:1471,301,28802,1102,616,86,302,947,8,654,787,58,2955,710,4798,1370,131,11146,16800,7210
18212:1405,17,8,616,518,84,2193,542,32,1023,654,1102,101,2657,1824,564,302,8071,5022,26577
18261:71764,5328,106016,22509,48809,49175,60918,21041,9788,9276,9145,901,8733,82547,8195,80805,80644,80630,80314,77561
18272:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
18273:1749,7211,2241,9790,87289,8511,782,780,7716,7243,724,719,660,5355,500,4740,441,4021,385,37419
18284:17,354,654,302,1023,650,616,6,289,518,61,364,131,327,32,1196,8,542,15,725
18306:17,302,510,29,616,58,542,1208,15,364,61,8,162,518,81,1140,84,554,861,650
18311:81,140,226,3423,986,500,1749,2967,1884,780,70,348,2379,97,9575,7048,63020,58292,58,5767
18316:901,94176,85496,73150,704,2064,1970,99869,998,99356,99225,9843,96415,96253,94761,92036,9075,89880,8933,89223
18322:189,4755,1527,3107,2880,10041,1712,378,3172,4825,508,17,6434,12990,564,8848,5624,4568,6266,2548
18334:866,17,361,302,654,354,29,84,58,76,616,1102,70,138,8,650,736,301,518,564
18337:17,654,302,616,542,29,15,8,6,518,861,84,564,101,650,61,289,483,1196,285
18360:17,4671,20556,19184,17908,1011,1044,508,542,97,931,923,8873,84,8150,787,784,7736,76,7407
18365:925,873,814,7910,76825,76137,75813,7546,75,69347,6793,65434,6379,6096,59401,57902,5567,542,5189,4958
18384:17,58,302,654,8,861,650,542,182,84,76,518,29,564,15,508,101,787,1245,61
18392:17,58,302,654,15,8,76,542,861,518,84,650,29,564,245,101,9906,8543,8287,813
18394:4982,58929,93380,918,8990,8713,7623,73263,73108,71859,6683,63013,56707,5331,51291,44896,43562,4046,38682,37134
18404:596,364,8,5345,4338,15213,12641,11830,302,17,81,654,983,9686,9451,9432,902,8173,803,7585
18405:17,8,518,616,931,1023,58,508,245,656,654,32,76,873,710,1744,947,70,542,302
18411:22,616,974,8,650,564,238,17,114,518,508,226,4550,1957,106,70,986,7624,14152,302
18416:9662,96171,9417,9413,93135,88449,8803,8730,859,83608,80381,78947,7872,77092,760,7281,70240,6599,64099,5738
18417:302,654,58,861,542,650,97,564,483,322,725,162,15,101,84,8,285,6,518,32
18433:4308,12968,2856,2260,7940,5486,11577,46572,31356,24065,16360,97784,88472,8820,86115,75058,61753,60321,44959,43914
18491:17,84,5998,564,521,3233,32,289,2163,18869,1762,15182,138,114,1109,81,91863,9015,827,6097
18496:168,984,719,463,8733,9874,9783,97169,9531,9491,9417,9295,8860,877,801,7994,7925,7711,7404,731
18505:17,616,654,58,101,76,8,302,861,84,546,542,554,190,1305,40,999,61,15,322
18510:616,302,17,654,58,236,29,787,301,116,736,650,15,84,8,564,101,542,1102,518
18525:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
18545:1410,678,37513,245,1086,30948,17,8,2733,616,875,861,8462,7910,754,7358,718,624,62,61159
18561:39774,2543,6186,654,9435,7622,4671,311,17,12861,1011,616,24032,302,15,542,891,8772,862,8427
18571:17,654,29,616,327,58,542,32,84,8,15,650,518,564,508,76,61,179,70,6
18616:650,302,616,58,8,1898,106677,5617,1720,15863,654,76,61,409,356,224,15,542,84,29
18639:17,302,654,58,616,84,70,354,29,76,8,1102,650,301,518,1462,542,289,736,564
18648:202,440,32798,98458,90000,7904,67355,56023,47105,31054,262,89392,6928,4919,48111,37287,26498,15366,14718,12830
18657:616,17,902,58,518,94,84,8262,8,787,736,654,6068,596,568,56740,495,4837,4210,4174
18663:236,17,224,62,616,302,654,650,182,58,4203,76,8,29,14750,12253,6,554,518,10075
18666:17,302,654,616,58,564,650,901,81,40,2414,698,542,8,84,29,944,33278,2548,226
18686:17,81,698,5767,37575,2967,25481,2414,22936,2069,2063,20313,1884,15928,14444,1069,302,654,616,564
18690:64576,25145,23181,13998,1073,61,8066,2548,17,4268,245,301,1405,2139,14955,5975,1789,564,518,364
18697:88520,5545,52105,43803,37480,3672,3372,17567,13897,963,95550,93286,931,9289,92439,9216,9101,9010,88569,8660
18698:99441,97746,931,9080,908,9069,84203,82205,82137,81925,81704,815,813,8075,787,7794,7667,73814,70585,6574
18707:2405,24246,84430,46724,31295,19000,16424,13926,95924,95432,94017,52989,52395,39911,35846,2556,12022,11935,118856,113529
18709:546,17,654,616,302,9721,6527,5794,542,4246,40,3730,3250,3234,2512,2361,2140,93881,4498,34204
18711:7037,508,176,901,6545,5567,2139,17,834,76,70,500,262,224,1023,891,81,8011,764,675
18712:59616,38152,2523,68735,26193,17990,1449,10695,94811,77323,68127,54579,5099,4996,44272,4320,41939,40093,4009,35214
18713:10039,1730,5097,3568,2139,890,17,4743,40,76,866,564,8,698,500,5670,4880,361,354,654
18766:654,58,29,616,84,650,1102,8,76,354,6,138,542,518,736,508,301,70,866,289
18810:17,302,15,101,364,690,61,554,518,29,2018,1535,1511,84,32,205,1196,394,650,1403
18815:17,22,76,508,18096,2139,616,302,58,564,542,518,4456,289,15,1403,138,1196,1086,101
18823:472,28,245,205,13449,17,4032,58,302,999,9950,9904,9894,9850,9849,97107,97,9691,9685,9618
18827:31223,81,1460,76,1682,1787,1344,88540,86456,69471,6379,61242,58460,56052,5465,3941,2600,20587,12376,115925
18836:58,616,17,654,302,81,15,542,518,301,8,61,861,29,1102,32,1196,999,84,101
18845:85870,79730,49930,4623,40662,38362,2490,20338,17,302,6759,708,616,568,3144,190,58,654,542,518
18852:3372,8321,3672,27296,26567,26312,17646,52460,25662,13408,9289,7021,87209,8384,77045,75951,75234,72128,71568,70
18885:61245,17,508,70,1023,76,226,1462,302,8,5567,363,301,891,650,65,58,224,2139,138
18887:709,23490,17,302,58,654,616,650,358,361,76,5575,299,236,15,866,8,508,84,542
18901:1405,654,616,289,101,58,29,84,736,656,4268,354,2980,2030,1517,15,138,1267,542,8
18944:10118,98498,92508,37715,31659,9894,9077,902,8660,861,837,8052,8,7560,6883,6727,6593,654,642,616
18965:9788,82547,80805,80644,80630,77561,73278,6730,63785,5328,508,50496,48144,44080,42910,32676,30293,28265,28209,15815
18999:84,787,6759,616,6,58,564,518,5025,409,289,2302,194,193,1220,101,999,9955,9928,98209
19001:496,34289,245,654,302,873,87037,70,6091,521,508,4368,4034,354,327,28325,1622,1510,1126,24170
19006:62,17,616,302,58,654,650,76,285,224,564,8,542,29,861,84,518,322,15,238
19010:17,654,58,370,616,84,8,564,76,518,3661,354,285,542,15,1102,22,650,1119,866
19019:17,302,654,84,58,616,1462,70,521,8,650,29,5581,394,1023,238,224,76,226,354
19022:780,70,17,3516,16404,986,226,140,8588,7211,3374,262,1749,947,94,8511,84,8,76,692
19025:76,17,302,654,616,564,58,650,8,84,736,29,70,518,138,354,301,866,542,508
19030:70,17,302,226,654,138,616,84,76,354,58,29,650,8,1023,1462,301,518,542,736
19032:17,378,59438,9874,984,9657,9345,92812,9265,9247,9237,9062,9024,8733,827,82001,8199,760,7585,7544
19043:114690,88747,114693,49163,8194,122895,107864,98323,45227,65563,49920,40991,122912,114722,106531,65572,81957,57382,32807,122921
19046:9383,97380,74069,53924,25787,110825,23748,9896,967,966,954,92656,9227,91480,91111,9106,8808,8770,86,8572
19048:17,654,616,76,302,650,58,138,84,1196,564,322,1102,8,554,518,3,224,15,1140
19049:774,970,1524,3506,245,4487,17,947,899,48,2162,1187,496,94,353,875,4299,1405,1023,10046
19050:3588,105989,10246,46089,102411,77324,25101,109585,82964,106414,29718,12121,120324,82607,38941,96798,57349,54072,34337,75810
19051:364,363,17,654,616,1196,353,1403,103,58,9617,9584,9572,94,9367,9266,9172,91070,9080,8914
19062:70,17,616,3017,1535,518,7707,654,289,902,302,8,58,542,787,718,2935,32,101,2193
19065:34309,302,32,17,650,58,402,616,61,6,29,8,654,245,1578,15,103,787,674,238
19069:2715,1002,95529,947,899,7310,61351,6103,48,407,354,278,2582,25117,2162,1890,17,1187,118269,1117
19070:1803,23791,1164,10493,56965,39616,29161,21204,12962,11019,48894,4394,302,2869,17585,17,1501,11984,1109,984
19094:87430,100700,4239,353,17,3789,76,61,302,15,94,899,654,65,616,58,542,496,409,377
19095:17,616,302,58,1023,15,650,6,84,654,364,354,245,1405,736,508,29,285,1382,902
19096:17,518,2139,8,616,813,84,245,1405,1102,564,902,654,542,101,554,508,656,364,302
